article_id,section_name,web_url,tags,pillar_name
environment/2021/aug/10/scott-morrison-walks-back-end-the-weekend-rhetoric-on-electrical-vehicles,Environment,https://www.theguardian.com/environment/2021/aug/10/scott-morrison-walks-back-end-the-weekend-rhetoric-on-electrical-vehicles,"['Electric vehicles', 'Australian politics', 'Climate crisis', 'Coalition', 'Australia news', 'Article', 'News', 'Katharine Murphy', 'Paul Karp', 'Australia News']",News
environment/2021/aug/23/blueprint-for-emissions-reduction-major-industry-policy-changes-needed-for-australia-to-reach-net-zero,Environment,https://www.theguardian.com/environment/2021/aug/23/blueprint-for-emissions-reduction-major-industry-policy-changes-needed-for-australia-to-reach-net-zero,"['Greenhouse gas emissions', 'Business', 'Australia news', 'Angus Taylor', 'Climate crisis', 'Environment', 'Article', 'News', 'Adam Morton', 'Australia News']",News
environment/2021/oct/11/uk-public-backs-carbon-tax-high-flyer-levy-and-heat-pump-grants-study-shows,Environment,https://www.theguardian.com/environment/2021/oct/11/uk-public-backs-carbon-tax-high-flyer-levy-and-heat-pump-grants-study-shows,"['Climate crisis', 'Cop26', 'Environment', 'UK news', 'Carbon tax', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2021/jul/14/uk-ministers-resist-calls-to-reduce-vat-on-green-home-improvements,Environment,https://www.theguardian.com/environment/2021/jul/14/uk-ministers-resist-calls-to-reduce-vat-on-green-home-improvements,"['Greenhouse gas emissions', 'Environment', 'Solar power', 'Energy', 'Home improvements', 'Climate crisis', 'UK news', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
business/2021/nov/03/renewable-energy-firms-warn-difficult-conditions-slow-winds,Business,https://www.theguardian.com/business/2021/nov/03/renewable-energy-firms-warn-difficult-conditions-slow-winds,"['Supply chain crisis', 'Wind power', 'Renewable energy', 'Environment', 'Energy', 'Business', 'Article', 'News', 'Jasper Jolly', 'UK Business']",News
environment/2021/aug/25/nuclear-energy-is-anything-but-clean,Environment,https://www.theguardian.com/environment/2021/aug/25/nuclear-energy-is-anything-but-clean,"['Nuclear power', 'Nuclear waste', 'Energy', 'Environment', 'Waste', 'Article', 'Letters', 'The Guardian', 'Journal', 'Letters', 'UK Letters and Leader Writers']",News
environment/2021/jul/29/market-forces-cant-drive-uptake-of-electric-cars,Environment,https://www.theguardian.com/environment/2021/jul/29/market-forces-cant-drive-uptake-of-electric-cars,"['Electric, hybrid and low-emission cars', 'Transport', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Motoring', 'Ethical and green living', 'Travel and transport', 'Technology', 'UK news', 'Article', 'Letters', 'The Guardian', 'Journal', 'Letters', 'UK Letters and Leader Writers']",News
environment/2021/feb/05/do-nothing-document-australian-electric-vehicle-strategy-allows-emissions-to-keep-rising,Environment,https://www.theguardian.com/environment/2021/feb/05/do-nothing-document-australian-electric-vehicle-strategy-allows-emissions-to-keep-rising,"['Electric, hybrid and low-emission cars', 'Environment', 'Australian politics', 'Greenhouse gas emissions', 'Australia news', 'Climate crisis', 'Scott Morrison', 'Angus Taylor', 'Article', 'News', 'Adam Morton', 'Australia News']",News
australia-news/2021/may/13/australia-federal-budget-2021-environment-climate-change-green-gas-fired-recovery-electric-vehicles-renewable-energy,Australia news,https://www.theguardian.com/australia-news/2021/may/13/australia-federal-budget-2021-environment-climate-change-green-gas-fired-recovery-electric-vehicles-renewable-energy,"['Australian budget 2021', 'Environmental investigations', 'Environment', 'Australian economy', 'Australia news', 'Australian politics', 'Coalition', 'Scott Morrison', 'Climate crisis', 'Energy', 'Gas', 'Renewable energy', 'Article', 'Analysis', 'Adam Morton', 'Australia News']",News
environment/2021/nov/04/reality-check-global-co2-emissions-shooting-back-to-record-levels,Environment,https://www.theguardian.com/environment/2021/nov/04/reality-check-global-co2-emissions-shooting-back-to-record-levels,"['Greenhouse gas emissions', 'Cop26', 'Fossil fuels', 'Climate crisis', 'China', 'India', 'World news', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
business/2021/aug/31/ofgem-launches-450m-fund-to-help-homes-and-businesses-go-green,Business,https://www.theguardian.com/business/2021/aug/31/ofgem-launches-450m-fund-to-help-homes-and-businesses-go-green,"['Ofgem', 'Energy industry', 'Business', 'Regulators', 'Environment', 'Energy', 'Energy efficiency', 'UK news', 'Ethical and green living', 'Greenhouse gas emissions', 'Article', 'News', 'Kalyeena Makortoff', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
us-news/2021/nov/09/copper-mining-reveals-clean-energy-dark-side,US news,https://www.theguardian.com/us-news/2021/nov/09/copper-mining-reveals-clean-energy-dark-side,"[""America's dirty divide"", 'Mining', 'New Mexico', 'Energy', 'Environment', 'US news', 'Article', 'Features', 'Aliya Uteuova', 'US Features']",News
us-news/2021/aug/17/end-american-gas-station-ban,US news,https://www.theguardian.com/us-news/2021/aug/17/end-american-gas-station-ban,"[""America's race to zero emissions"", 'Fossil fuels', 'California', 'Energy', 'Environment', 'US news', 'Article', 'Features', 'Dominic Rushe', 'The Guardian', 'Special supplement', 'Special supplement', 'US Business']",News
world/2021/nov/10/danger-unites-us-coalminers-on-the-frontline-of-clean-energy,World news,https://www.theguardian.com/world/2021/nov/10/danger-unites-us-coalminers-on-the-frontline-of-clean-energy,"['Romania', 'Coal', 'Energy', 'Environment', 'Europe', 'Fossil fuels', 'World news', 'Article', 'Features', 'UK Environment']",News
business/2021/feb/17/ford-plans-for-all-cars-sold-in-europe-to-be-electric-by-2030,Business,https://www.theguardian.com/business/2021/feb/17/ford-plans-for-all-cars-sold-in-europe-to-be-electric-by-2030,"['Ford', 'Automotive industry', 'Business', 'Germany', 'Electric, hybrid and low-emission cars', 'Environment', 'Motoring', 'Technology', 'World news', 'US news', 'Europe', 'Travel and transport', 'Greenhouse gas emissions', 'Ethical and green living', 'Climate crisis', 'Article', 'News', 'Rupert Neate', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
australia-news/2021/nov/18/green-hydrogen-beats-blue-on-emissions-and-financial-cost-australian-study-finds,Australia news,https://www.theguardian.com/australia-news/2021/nov/18/green-hydrogen-beats-blue-on-emissions-and-financial-cost-australian-study-finds,"['Energy', 'Hydrogen power', 'Climate crisis', 'Renewable energy', 'Gas', 'Environment', 'Australia news', 'Article', 'News', 'Royce Kurmelovs', 'Australia News']",News
environment/2021/nov/12/biden-promised-lead-climate-crisis-cop26-revealed-limits,Environment,https://www.theguardian.com/environment/2021/nov/12/biden-promised-lead-climate-crisis-cop26-revealed-limits,"['Cop26', 'Environment', 'Climate crisis', 'US politics', 'US news', 'Article', 'Analysis', 'Oliver Milman', 'US News']",News
environment/2021/nov/12/shipping-industry-climate-crisis-reckoning,Environment,https://www.theguardian.com/environment/2021/nov/12/shipping-industry-climate-crisis-reckoning,"['Green light', 'Environment', 'Business', 'Transport policy', 'Shipping emissions', 'Shipping industry', 'Climate crisis', 'Greenhouse gas emissions', 'Carbon tax', 'Fossil fuels', 'Hydrogen power', 'Paris climate agreement', 'Article', 'Features', 'US News']",News
commentisfree/2021/aug/12/pushing-oil-production-us-joe-biden-killing-climate-pledges,Opinion,https://www.theguardian.com/commentisfree/2021/aug/12/pushing-oil-production-us-joe-biden-killing-climate-pledges,"['Opinion', 'Climate crisis', 'Fossil fuels', 'US news', 'Opec', 'Intergovernmental Panel on Climate Change (IPCC)', 'Joe Biden', 'Oil', 'Energy', 'Greenhouse gas emissions', 'Gas', 'Environment', 'Global climate talks', 'Article', 'Comment', 'Adam Tooze', 'The Guardian', 'Journal', 'Opinion', 'UK Opinion']",Opinion
environment/2021/oct/26/uk-net-zero-plan-achievable-and-affordable-say-climate-advisers,Environment,https://www.theguardian.com/environment/2021/oct/26/uk-net-zero-plan-achievable-and-affordable-say-climate-advisers,"['Climate Change Committee', 'Climate crisis', 'Cop26', 'UK news', 'Environment', 'Greenhouse gas emissions', 'Politics', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
environment/2021/oct/31/climate-crisis-guardian-green-progress,Environment,https://www.theguardian.com/environment/2021/oct/31/climate-crisis-guardian-green-progress,"['Cop26', 'The Guardian', 'Climate crisis', 'Environment', 'Media', 'Article', 'UK Membership']",News
environment/2021/aug/05/biden-electric-vehicles-goal-2030-climate-crisis,US news,https://www.theguardian.com/environment/2021/aug/05/biden-electric-vehicles-goal-2030-climate-crisis,"[""America's race to zero emissions"", 'Greenhouse gas emissions', 'Electric, hybrid and low-emission cars', 'Environment', 'Climate crisis', 'Technology', 'Joe Biden', 'Biden administration', 'US news', 'US politics', 'Article', 'News', 'Oliver Milman', 'US News']",News
environment/2021/sep/18/semiconductor-silicon-chips-carbon-footprint-climate,Environment,https://www.theguardian.com/environment/2021/sep/18/semiconductor-silicon-chips-carbon-footprint-climate,"['Green light', 'Environment', 'Business', 'Electrocomponents', 'Renewable energy', 'Energy', 'Taiwan', 'Greenhouse gas emissions', 'Article', 'Features', 'Pádraig Belton', 'US News']",News
business/2021/jul/17/on-board-with-net-zero-the-transport-boss-trying-to-drive-down-emissions,Business,https://www.theguardian.com/business/2021/jul/17/on-board-with-net-zero-the-transport-boss-trying-to-drive-down-emissions,"['Go-Ahead', 'Transport', 'UK news', 'Rail industry', 'Road transport', 'Travel & leisure', 'Article', 'Business', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Travel and transport', 'Technology', 'Interviews', 'Gwyn Topham', 'The Observer', 'Main section', 'Business', 'UK Business']",News
australia-news/2021/oct/22/record-renewables-drive-down-electricity-prices-across-australia,Australia news,https://www.theguardian.com/australia-news/2021/oct/22/record-renewables-drive-down-electricity-prices-across-australia,"['Energy', 'Australian economy', 'Energy', 'Australia news', 'Renewable energy', 'Solar power', 'Wind power', 'Fossil fuels', 'Gas', 'Coal', 'Greenhouse gas emissions', 'Environment', 'Article', 'News', 'Peter Hannam', 'Australia News']",News
politics/2021/nov/28/developers-challenged-over-carbon-footprint-of-new-buildings-in-uk,Politics,https://www.theguardian.com/politics/2021/nov/28/developers-challenged-over-carbon-footprint-of-new-buildings-in-uk,"['Planning policy', 'Construction industry', 'Greenhouse gas emissions', 'Climate crisis', 'UK news', 'Architecture', 'Business', 'Article', 'News', 'Robert Booth', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",News
environment/live/2021/nov/02/cop26-live-news-joe-biden-global-methane-emissions-boris-johnson-glasgow-latest,Environment,https://www.theguardian.com/environment/live/2021/nov/02/cop26-live-news-joe-biden-global-methane-emissions-boris-johnson-glasgow-latest,"['Cop26', 'Environment', 'Climate crisis', 'Article', 'Minute by minute', 'News', 'Tom Levitt', 'Bibi van der Zee', 'Tom Ambrose', 'Jennifer Rankin', 'Chris Michael', 'Patrick Greenfield', 'Rowena Mason', 'Damian Carrington', 'Phoebe Weston', 'Severin Carrell', 'Libby Brooks', 'Fiona Harvey', 'Jonathan Watts', 'Peter Walker', 'Maya Wolfe-Robinson', 'UK Environment']",News
commentisfree/2021/may/13/australia-green-recovery-behind-us-eu-federal-budget-2021-bill-hare,Opinion,https://www.theguardian.com/commentisfree/2021/may/13/australia-green-recovery-behind-us-eu-federal-budget-2021-bill-hare,"['Opinion', 'Australian budget 2021', 'Energy', 'Australia news', 'Australian politics', 'Scott Morrison', 'Josh Frydenberg', 'Fossil fuels', 'Climate crisis', 'Article', 'Comment', 'Bill Hare', 'Australia Opinion']",Opinion
business/2021/jul/23/electric-cars-uk-government-urged-to-prevent-charging-deserts,Business,https://www.theguardian.com/business/2021/jul/23/electric-cars-uk-government-urged-to-prevent-charging-deserts,"['Automotive industry', 'Competition and Markets Authority', 'Business', 'Electric, hybrid and low-emission cars', 'Motoring', 'Environment', 'UK news', 'Greenhouse gas emissions', 'Climate crisis', 'Road transport', 'Transport', 'Transport policy', 'Consumer affairs', 'Ethical and green living', 'Money', 'Politics', 'Regulators', 'Travel and transport', 'Article', 'News', 'Jasper Jolly', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/mar/11/budget-cuts-and-collapse-in-tourism-revenue-pose-severe-threat-to-nature,Environment,https://www.theguardian.com/environment/2021/mar/11/budget-cuts-and-collapse-in-tourism-revenue-pose-severe-threat-to-nature,"['The age of extinction', 'Conservation', 'Biodiversity', 'Wildlife', 'Environment', 'US news', 'Brazil', 'Russia', 'Africa', 'Coronavirus', 'Americas', 'World news', 'India', 'Climate crisis', 'South and central Asia', 'Article', 'Patrick Greenfield', 'UK Age of Extinction']",News
world/2021/oct/01/swedish-fuel-retailers-required-to-display-eco-labels-at-pumps,World news,https://www.theguardian.com/world/2021/oct/01/swedish-fuel-retailers-required-to-display-eco-labels-at-pumps,"['Sweden', 'Environment', 'Gas', 'Fossil fuels', 'Europe', 'Energy', 'Article', 'News', 'Miranda Bryant', 'The Guardian', 'Main section', 'International', 'UK Environment']",News
environment/2021/jun/24/uk-policies-will-not-deliver-emission-cuts-pledge-says-climate-adviser,Environment,https://www.theguardian.com/environment/2021/jun/24/uk-policies-will-not-deliver-emission-cuts-pledge-says-climate-adviser,"['Climate Change Committee', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Politics', 'Cop26', 'Boris Johnson', 'UK news', 'Article', 'News', 'Fiona Harvey', 'UK Home News']",News
environment/2021/jul/27/uk-government-backs-scheme-for-motorway-cables-to-power-lorries,Environment,https://www.theguardian.com/environment/2021/jul/27/uk-government-backs-scheme-for-motorway-cables-to-power-lorries,"['Travel and transport', 'Environment', 'Road transport', 'UK news', 'Electric, hybrid and low-emission cars', 'Air pollution', 'Energy', 'Motoring', 'Couriers/delivery industry', 'Article', 'News', 'Jasper Jolly', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
world/2021/jul/13/von-der-leyen-pledges-fuel-poverty-help-amid-emissions-trading-concerns,World news,https://www.theguardian.com/world/2021/jul/13/von-der-leyen-pledges-fuel-poverty-help-amid-emissions-trading-concerns,"['European Commission', 'Ursula von der Leyen', 'Greenhouse gas emissions', 'Green politics', 'Climate crisis', 'European Union', 'Environment', 'Europe', 'World news', 'Article', 'News', 'Jennifer Rankin', 'The Guardian', 'Main section', 'International', 'UK Foreign']",News
